user,total_logons,off_hours_ratio,weekend_ratio,unique_pc_count,hour_variance,device_connects,device_disconnects,missing_disconnects,file_operations,suspicious_file_ops,removable_media_ops,off_hours_ratio_normalized,weekend_ratio_normalized,unique_pc_count_normalized,hour_variance_normalized,missing_disconnects_normalized,suspicious_file_ops_normalized,removable_media_ops_normalized,risk_score,risk_level
JMH2517,985,0.16548223350253807,0.0,1,3.469918840361766,0,0,0,83,0,0,0.16548223350253807,0.0,0.0008156606851549756,0.444542488330374,0.0,0.0,0,0.09088026117967697,low
JRR0829,643,0.39813374805598756,0.0,1,4.3665642921838925,0,0,0,60,0,0,0.39813374805598756,0.0,0.0008156606851549756,0.5594146276054136,0.0,0.0,0,0.1766244145848576,low
JZM1351,712,0.2443820224719101,0.0,1,4.053322546190797,0,0,0,0,0,0,0.2443820224719101,0.0,0.0008156606851549756,0.5192842177546162,0.0,0.0,0,0.12289379224136408,low
KEO0131,1238,0.21405492730210016,0.004846526655896607,72,4.306798834418144,129,127,2,200,78,0,0.21405492730210016,0.015782279110227414,0.05872756933115824,0.5517578821500589,0.06896551724137931,0.009255962976148096,0,0.14846010937765006,low
LRV1120,712,0.7415730337078652,0.0,1,6.047270295421345,0,0,0,15,0,0,0.7415730337078652,0.0,0.0008156606851549756,0.7747352916337052,0.0,0.0,0,0.30695150466882165,medium
MAP0215,712,0.5014044943820225,0.0,1,5.029781994976192,0,0,0,0,0,0,0.5014044943820225,0.0,0.0008156606851549756,0.6443815854704296,0.0,0.0,0,0.21747162769089032,low
MEB2241,986,0.16937119675456389,0.0,1,3.470144430597889,360,357,3,794,455,0,0.16937119675456389,0.0,0.0008156606851549756,0.44457138942274044,0.10344827586206896,0.05399311736086389,0,0.13975218109462423,low
MKW0157,712,0.24157303370786518,0.0,1,4.062879627289993,0,0,0,0,0,0,0.24157303370786518,0.0,0.0008156606851549756,0.5205086062226095,0.0,0.0,0,0.12207270070313256,low
MQM1638,988,0.1680161943319838,0.0,1,3.473511459977395,0,0,0,38,0,0,0.1680161943319838,0.0,0.0008156606851549756,0.4450027504105643,0.0,0.0,0,0.09174929325411292,low
MRS0368,712,0.2205056179775281,0.0,1,4.0376491013520415,2811,2791,20,8054,5468,0,0.2205056179775281,0.0,0.0008156606851549756,0.5172762422111297,0.6896551724137931,0.6488667378663818,0,0.5506627527115923,medium
MSH1269,712,0.24297752808988765,0.0,1,4.540580286762862,0,0,0,93,0,0,0.24297752808988765,0.0,0.0008156606851549756,0.5817083776319574,0.0,0.0,0,0.1275527110264867,low
MSP3845,1123,0.4692787177203918,0.0,65,4.5705298798032565,377,368,9,1432,571,0,0.4692787177203918,0.0,0.05301794453507341,0.5855453165423992,0.3103448275862069,0.06775839563308414,0,0.31481370542989195,medium
MSR2850,1047,0.17478510028653296,0.0057306590257879654,87,4.071266372718126,0,0,0,7,0,0,0.17478510028653296,0.01866137682756594,0.07096247960848287,0.5215830592150682,0.0,0.0,0,0.1148176435710207,low
NLN0513,712,0.5,0.0,1,5.028431782096949,0,0,0,65,0,0,0.5,0.0,0.0008156606851549756,0.6442086053458997,0.0,0.0,0,0.21699668640323674,low
NLN0673,712,0.2303370786516854,0.0,1,4.586765221050018,0,0,0,0,0,0,0.2303370786516854,0.0,0.0008156606851549756,0.5876252784460545,0.0,0.0,0,0.12389119144524045,low
OGW0251,712,0.5112359550561798,0.0,1,5.039582415198542,0,0,0,0,0,0,0.5112359550561798,0.0,0.0008156606851549756,0.6456371488979226,0.0,0.0,0,0.22079988295289626,low
PPP1295,1381,0.20130340333091962,0.1332367849384504,56,4.2778191395607434,455,449,6,2168,814,0,0.20130340333091962,0.43387363300469745,0.04567699836867863,0.5480452000224214,0.20689655172413793,0.0965942802895455,0,0.28016255216246055,low
QSB1577,1205,0.45394190871369294,0.0,96,4.941868270837829,0,0,0,28,0,0,0.45394190871369294,0.0,0.07830342577487764,0.6331186748708308,0.0,0.0,0,0.21368767503057234,low
RCG1241,712,0.5575842696629213,0.0,1,5.0842113943674105,0,0,0,0,0,0,0.5575842696629213,0.0,0.0008156606851549756,0.6513547112860113,0.0,0.0,0,0.23647370147605198,low
SGR0658,712,0.2443820224719101,0.0,1,4.577742654255882,0,0,0,47,0,0,0.2443820224719101,0.0,0.0008156606851549756,0.5864693683287522,0.0,0.0,0,0.1284039347495634,low
SHW3011,712,0.5997191011235955,0.0,1,5.125136275240774,0,0,0,0,0,0,0.5997191011235955,0.0,0.0008156606851549756,0.6565977297008663,0.0,0.0,0,0.25072633727555704,low
SLD1639,712,0.23314606741573032,0.0,1,4.04760289263955,0,0,0,0,0,0,0.23314606741573032,0.0,0.0008156606851549756,0.5185514545001898,0.0,0.0,0,0.11914765961969151,low
SLS0834,977,0.3592630501535312,0.0,1,4.323470657558749,0,0,0,120,0,0,0.3592630501535312,0.0,0.0008156606851549756,0.5538937631561852,0.0,0.0,0,0.16341981384131135,low
SMG1268,751,0.1810918774966711,0.0,1,3.908636118538796,0,0,0,52,0,0,0.1810918774966711,0.0,0.0008156606851549756,0.500747973094396,0.0,0.0,0,0.1006107697346966,low
SRB2600,1026,0.3508771929824561,0.0,20,4.268469701758134,397,395,2,6201,4169,0,0.3508771929824561,0.0,0.01631321370309951,0.5468474134065163,0.06896551724137931,0.4947193544559155,0,0.3824716738064817,medium
TDM2859,712,0.22612359550561797,0.0,1,4.509794463232454,0,0,0,39,0,0,0.22612359550561797,0.0,0.0008156606851549756,0.5777643065377527,0.0,0.0,0,0.12170018748693913,low
WAC3677,997,0.5195586760280843,0.0,1,4.774825981595959,366,362,4,1456,977,0,0.5195586760280843,0.0,0.0008156606851549756,0.6117183487155825,0.13793103448275862,0.11593686958585499,0,0.30222773391036517,medium
ZND2154,712,0.24719101123595505,0.0,1,4.038132441402984,0,0,0,10,0,0,0.24719101123595505,0.0,0.0008156606851549756,0.5173381644631595,0.0,0.0,0,0.12365569695056484,low
ZSW2155,712,0.21207865168539325,0.0,1,4.023646258689182,0,0,0,0,0,0,0.21207865168539325,0.0,0.0008156606851549756,0.51548229289778,0.0,0.0,0,0.11198462782602923,low
AJH0279,712,0.5294943820224719,0.0,1,5.057667532486364,0,0,0,38,0,0,0.5294943820224719,0.0,0.0008156606851549756,0.6479540915731687,0.0,0.0,0,0.22697971315369433,low
ATB1273,991,0.16044399596367306,0.0,1,3.873058613680253,0,0,0,198,0,0,0.16044399596367306,0.0,0.0008156606851549756,0.49619002425869535,0.0,0.0,0,0.09346326731067729,low
BAB0518,712,0.5365168539325843,0.0,1,5.064173582610646,0,0,0,27,0,0,0.5365168539325843,0.0,0.0008156606851549756,0.6487876026276086,0.0,0.0,0,0.22935184519877244,low
BNK0087,712,0.523876404494382,0.0,1,5.05192131046518,0,0,0,17,0,0,0.523876404494382,0.0,0.0008156606851549756,0.6472179245464121,0.0,0.0,0,0.22507631915539253,low
BSM2288,712,0.23595505617977527,0.0,1,3.5855530176427233,0,0,0,18,0,0,0.23595505617977527,0.0,0.0008156606851549756,0.45935675554221267,0.0,0.0,0,0.1152143572283909,low
BZC3956,673,0.1738484398216939,0.0,1,3.8867629417950686,0,0,0,0,0,0,0.1738484398216939,0.0,0.0008156606851549756,0.4979457299109984,0.0,0.0,0,0.0980046841169605,low
CAM1323,1081,0.23959296947271044,0.005550416281221091,1,4.527116481442743,156,155,1,247,150,0,0.23959296947271044,0.018074432505514836,0.0008156606851549756,0.5799834861302365,0.034482758620689655,0.0177999288002848,0,0.1450491198655207,low
CAP2283,985,0.16040609137055836,0.0,1,3.088952318983678,0,0,0,61,0,0,0.16040609137055836,0.0,0.0008156606851549756,0.3957356391862237,0.0,0.0,0,0.0852121372406441,low
CSB3932,1031,0.15518913676042678,0.0,22,3.852567436946957,128,126,2,195,108,0,0.15518913676042678,0.0,0.01794453507340946,0.4935648335516737,0.06896551724137931,0.012815948736205056,0,0.11655762374728863,low
CSM1554,1152,0.4704861111111111,0.0,74,4.995334909802042,415,412,3,461,294,0,0.4704861111111111,0.0,0.06035889070146819,0.6399684583445374,0.10344827586206896,0.034887860448558204,0,0.2564927094789146,low
CTJ0669,712,0.24297752808988765,0.0,1,4.562655003723928,0,0,0,19,0,0,0.24297752808988765,0.0,0.0008156606851549756,0.584536440782287,0.0,0.0,0,0.12778465262142752,low
CWA2549,348,0.7241379310344828,0.0,1,5.555822340586047,0,0,0,1,0,0,0.7241379310344828,0.0,0.0008156606851549756,0.7117743098994525,0.0,0.0,0,0.29606809401832807,low
DBL2605,712,0.49157303370786515,0.0,1,5.019917975302846,0,0,0,0,0,0,0.49157303370786515,0.0,0.0008156606851549756,0.6431178741122493,0.0,0.0,0,0.21414270418212378,low
ESS3318,954,0.3857442348008386,0.0,105,4.541576615361721,1082,1071,11,2378,1610,0,0.3857442348008386,0.0,0.08564437194127243,0.5818360205005397,0.3793103448275862,0.19105256912305685,0,0.3599849664699891,medium
FKD2779,979,0.3738508682328907,0.0,1,4.333666332348755,0,0,0,22,0,0,0.3738508682328907,0.0,0.0008156606851549756,0.5551999639204901,0.0,0.0,0,0.1683125792150637,low
GJD1141,994,0.16398390342052313,0.0,1,3.4559515598665644,0,0,0,76,0,0,0.16398390342052313,0.0,0.0008156606851549756,0.4427530950009618,0.0,0.0,0,0.09024196743490281,low
GNC2237,978,0.17177914110429449,0.0,1,3.485138384369072,1406,1393,13,3801,2538,0,0.17177914110429449,0.0,0.0008156606851549756,0.44649231317514076,0.4482758620689655,0.3011747953008188,0,0.32690418862676246,medium
GYO2169,712,0.2303370786516854,0.0,1,4.058473466400772,0,0,0,0,0,0,0.2303370786516854,0.0,0.0008156606851549756,0.5199441187473133,0.0,0.0,0,0.11834036910022323,low
HBS0255,712,0.2247191011235955,0.0,1,4.017050686552844,0,0,0,51,0,0,0.2247191011235955,0.0,0.0008156606851549756,0.514637312889791,0.0,0.0,0,0.11606211739756547,low
HEB3754,1001,0.3676323676323676,0.002997002997002997,1,4.311511436738962,0,0,0,0,0,0,0.3676323676323676,0.009759471297932837,0.0008156606851549756,0.552361628825007,0.0,0.0,0,0.16764060373910553,low
HLM1007,712,0.24859550561797752,0.0,1,4.050615886059924,0,0,0,0,0,0,0.24859550561797752,0.0,0.0008156606851549756,0.5189374588000126,0.0,0.0,0,0.12424761638747037,low
ISM2612,602,0.5149501661129569,0.0,1,5.043768114816303,0,0,0,0,0,0,0.5149501661129569,0.0,0.0008156606851549756,0.646173392369049,0.0,0.0,0,0.2220623361309224,low
JLM3150,711,0.2250351617440225,0.0,1,4.531229607764905,0,0,0,0,0,0,0.2250351617440225,0.0,0.0008156606851549756,0.5805104320025153,0.0,0.0,0,0.12156834052646392,low
JMH0617,806,0.23573200992555832,0.0,47,4.017037525122893,0,0,0,48,0,0,0.23573200992555832,0.0,0.03833605220228385,0.5146356267365725,0.0,0.0,0,0.1258292593866495,low
JRM1303,712,0.2247191011235955,0.0,1,4.531973804454636,0,0,0,16,0,0,0.2247191011235955,0.0,0.0008156606851549756,0.5806057734394423,0.0,0.0,0,0.12147247393571155,low
KST0924,712,0.22191011235955055,0.0,1,4.529146702302478,0,0,0,73,0,0,0.22191011235955055,0.0,0.0008156606851549756,0.580243584269233,0.0,0.0,0,0.12052126035693815,low
LWH0180,712,0.21769662921348315,0.0,1,4.552336863552863,0,0,0,53,0,0,0.21769662921348315,0.0,0.0008156606851549756,0.583214550583233,0.0,0.0,0,0.11938265871755807,low
MCM2375,711,0.23769338959212377,0.0,1,4.525910429583881,0,0,0,32,0,0,0.23769338959212377,0.0,0.0008156606851549756,0.5798289749387476,0.0,0.0,0,0.12566507365112795,low
MHS2634,1034,0.15860735009671179,0.0,20,3.8146971677551367,0,0,0,104,0,0,0.15860735009671179,0.0,0.01631321370309951,0.4887131512862413,0.0,0.0,0,0.09478957369092478,low
MJG2304,1183,0.1437024513947591,0.0,86,2.924443991022705,1103,1089,14,3766,2562,0,0.1437024513947591,0.0,0.0701468189233279,0.37465994697919336,0.4827586206896552,0.3040227839088644,0,0.3328265562677711,medium
MMB0185,712,0.25280898876404495,0.0,1,4.542033338365233,0,0,0,36,0,0,0.25280898876404495,0.0,0.0008156606851549756,0.5818945327568199,0.0,0.0,0,0.13079325952447424,low
MTN1330,712,0.23174157303370788,0.0,1,4.0707620616663025,0,0,0,0,0,0,0.23174157303370788,0.0,0.0008156606851549756,0.5215184503005131,0.0,0.0,0,0.11893024123211927,low
NSE3944,711,0.2348804500703235,0.0,1,4.546640075474606,0,0,0,7,0,0,0.2348804500703235,0.0,0.0008156606851549756,0.5824847166982609,0.0,0.0,0,0.12496007746426811,low
OJR2085,981,0.18246687054026503,0.0,1,3.936056916669225,1022,1015,7,2389,1585,0,0.18246687054026503,0.0,0.0008156606851549756,0.5042609399370541,0.2413793103448276,0.18808591432300936,0,0.23786828354114767,low
PJM3025,158,0.2721518987341772,0.0,1,4.0753060012061555,0,0,0,18,0,0,0.2721518987341772,0.0,0.0008156606851549756,0.5221005890428874,0.0,0.0,0,0.13223488181773527,low
PLM3935,712,0.2303370786516854,0.0,1,4.516814179137889,0,0,0,0,0,0,0.2303370786516854,0.0,0.0008156606851549756,0.578663624971278,0.0,0.0,0,0.12315620778690023,low
QHF3151,712,0.23174157303370788,0.0,1,4.514038848045198,0,0,0,0,0,0,0.23174157303370788,0.0,0.0008156606851549756,0.5783080683583871,0.0,0.0,0,0.12358780150862417,low
RDC0378,712,0.24578651685393257,0.0,1,4.544767234038151,0,0,0,0,0,0,0.24578651685393257,0.0,0.0008156606851549756,0.5822447809445118,0.0,0.0,0,0.12851821265467372,low
RLK3490,1214,0.2981878088962109,0.0,94,4.065236184201165,0,0,0,461,0,0,0.2981878088962109,0.0,0.0766721044045677,0.5208105123251382,0.0,0.0,0,0.15311296890787485,low
SKG1731,712,0.22893258426966293,0.0,1,4.033742343361152,0,0,0,0,0,0,0.22893258426966293,0.0,0.0008156606851549756,0.5167757348510228,0.0,0.0,0,0.11761976189516148,low
SRP2080,711,0.2250351617440225,0.0,1,4.514592510070242,0,0,0,20,0,0,0.2250351617440225,0.0,0.0008156606851549756,0.5783789997852102,0.0,0.0,0,0.12139353262377181,low
STJ2043,712,0.5435393258426966,0.0,1,5.0710059141523605,0,0,0,11,0,0,0.5435393258426966,0.0,0.0008156606851549756,0.6496629146462422,0.0,0.0,0,0.2317274055203033,low
TAP0664,1113,0.17160826594788858,0.08265947888589398,1,3.892522158160371,406,402,4,2114,692,0,0.17160826594788858,0.2691731748335522,0.0008156606851549756,0.49868356168506883,0.13793103448275862,0.08211700486531387,0,0.20909317399020902,low
TDW1746,712,0.23595505617977527,0.0,1,4.632534071578436,0,0,0,0,0,0,0.23595505617977527,0.0,0.0008156606851549756,0.5934888734285246,0.0,0.0,0,0.1262151078133676,low
TTD2873,712,0.23735955056179775,0.0,1,4.552920023203295,0,0,0,10,0,0,0.23735955056179775,0.0,0.0008156606851549756,0.5832892610459335,0.0,0.0,0,0.12583934827791818,low
TVC2918,1067,0.19212746016869728,0.0018744142455482662,21,4.122252393086943,162,160,2,733,462,0,0.19212746016869728,0.0061038617739648665,0.017128874388254486,0.5281150426439527,0.06896551724137931,0.05482378070487718,0,0.14960274528159115,low
VKA1118,1232,0.4537337662337662,0.0,107,4.8774939734611396,0,0,0,580,0,0,0.4537337662337662,0.0,0.08727569331158239,0.6248714761157818,0.0,0.0,0,0.2144147125640311,low
YNR2544,322,0.7360248447204969,0.0,1,5.5250344513626715,0,0,0,0,0,0,0.7360248447204969,0.0,0.0008156606851549756,0.7078299741626626,0.0,0.0,0,0.2996441893237244,low
YYD3518,290,0.25862068965517243,0.0,1,4.639856281898035,0,0,0,15,0,0,0.25862068965517243,0.0,0.0008156606851549756,0.5944269453965748,0.0,0.0,0,0.13372766658365956,low
ADM0923,1221,0.17854217854217855,0.004095004095004095,84,4.130697473599262,139,139,0,1126,319,0,0.17854217854217855,0.013335013335013335,0.06851549755301795,0.5291969691320965,0.0,0.03785451524860567,0,0.1309226347837548,low
ADV1640,82,0.18292682926829268,0.0,1,4.029998920322667,0,0,0,0,0,0,0.18292682926829268,0.0,0.0008156606851549756,0.516296152858198,0.0,0.0,0,0.10248791175481779,low
ANC1319,995,0.1728643216080402,0.0,1,3.870328733613384,0,0,0,114,0,0,0.1728643216080402,0.0,0.0008156606851549756,0.49584029052323914,0.0,0.0,0,0.09750916096648726,low
ANL3024,1254,0.23205741626794257,0.005582137161084529,72,4.115452438203508,724,722,2,1620,1080,0,0.23205741626794257,0.018177728704044493,0.05872756933115824,0.5272438785033812,0.06896551724137931,0.12815948736205054,0,0.20150731984832632,low
ARJ0912,712,0.24157303370786518,0.0,1,4.540564624940418,0,0,0,106,0,0,0.24157303370786518,0.0,0.0008156606851549756,0.5817063711453965,0.0,0.0,0,0.12709179202057694,low
ASS0120,760,0.6934210526315789,0.0,24,5.465809279228625,0,0,0,81,0,0,0.6934210526315789,0.0,0.01957585644371941,0.7002424464412595,0.0,0.0,0,0.288122632679278,low
AVH0566,854,0.7740046838407494,0.01522248243559719,1,6.256876370222445,0,0,0,469,0,0,0.7740046838407494,0.04957064793130367,0.0008156606851549756,0.801588601566317,0.0,0.0,0,0.32792429816839463,medium
AVP3044,2798,0.768048606147248,0.0,917,7.722853084716269,0,0,0,0,0,0,0.768048606147248,0.0,0.7479608482871125,0.9893996042085366,0.0,0.0,0,0.455795713437694,medium
AVV2056,712,0.4957865168539326,0.0,1,5.024169015191411,0,0,0,0,0,0,0.4957865168539326,0.0,0.0008156606851549756,0.6436624885361006,0.0,0.0,0,0.21556963368412088,low
BKR3146,712,0.21910112359550563,0.0,1,4.518018231519258,0,0,0,17,0,0,0.21910112359550563,0.0,0.0008156606851549756,0.5788178800032597,0.0,0.0,0,0.11948282334133084,low
BNR2527,712,0.22893258426966293,0.0,1,4.063871600708841,0,0,0,9,0,0,0.22893258426966293,0.0,0.0008156606851549756,0.520635691135041,0.0,0.0,0,0.11793633347412803,low
CAS3022,712,0.2247191011235955,0.0,1,4.017050686552844,0,0,0,0,0,0,0.2247191011235955,0.0,0.0008156606851549756,0.514637312889791,0.0,0.0,0,0.11606211739756547,low
CCB3943,712,0.22752808988764045,0.0,1,4.522338765162175,0,0,0,20,0,0,0.22752808988764045,0.0,0.0008156606851549756,0.5793713974960024,0.0,0.0,0,0.12229274635822276,low
CMS0010,712,0.2443820224719101,0.0,1,4.553045843985599,0,0,0,0,0,0,0.2443820224719101,0.0,0.0008156606851549756,0.5833053803519526,0.0,0.0,0,0.12814444251805973,low
CSL2055,1138,0.3189806678383128,0.0,64,4.165382743449608,0,0,0,116,0,0,0.3189806678383128,0.0,0.052202283849918436,0.5336406108646725,0.0,0.0,0,0.15697271672438132,low
CSM1212,824,0.441747572815534,0.0,54,4.79393033941746,0,0,0,13,0,0,0.441747572815534,0.0,0.04404567699836868,0.6141658695812401,0.0,0.0,0,0.20251358489957622,low
CSS1313,758,0.2532981530343008,0.0316622691292876,1,4.64840253616679,0,0,0,39,0,0,0.2532981530343008,0.10310533793383397,0.0008156606851549756,0.5955218335808012,0.0,0.0,0,0.1489835892208072,low
DHR2541,987,0.5379939209726444,0.0,1,4.795273128069919,0,0,0,42,0,0,0.5379939209726444,0.0,0.0008156606851549756,0.6143378985641439,0.0,0.0,0,0.22701103956134425,low
DIP3310,993,0.3726082578046324,0.0,1,4.309695583881592,0,0,0,23,0,0,0.3726082578046324,0.0,0.0008156606851549756,0.5521289940618339,0.0,0.0,0,0.167653068544202,low
DJC0073,712,0.523876404494382,0.0,1,5.051976052320318,0,0,0,0,0,0,0.523876404494382,0.0,0.0008156606851549756,0.6472249377019406,0.0,0.0,0,0.22507689433437272,low
DOW1266,712,0.2205056179775281,0.0,1,4.545604942926761,0,0,0,0,0,0,0.2205056179775281,0.0,0.0008156606851549756,0.5823521025306848,0.0,0.0,0,0.12023343454244426,low
DSM1286,1233,0.13381995133819952,0.0,114,3.6676008599743226,144,143,1,2993,2066,0,0.13381995133819952,0.0,0.0929853181076672,0.4698681691141868,0.034482758620689655,0.24516435267592263,0,0.20670788884821956,low
EKB0825,712,0.49157303370786515,0.0,1,5.019895151775465,0,0,0,0,0,0,0.49157303370786515,0.0,0.0008156606851549756,0.6431149501165823,0.0,0.0,0,0.2141424643726915,low
ELR1140,990,0.1606060606060606,0.0,1,3.4846327321039317,0,0,0,458,0,0,0.1606060606060606,0.0,0.0008156606851549756,0.44642753243342403,0.0,0.0,0,0.08943519827894474,low
FAH1566,712,0.7401685393258427,0.0,1,6.0333622632878905,0,0,0,0,0,0,0.7401685393258427,0.0,0.0008156606851549756,0.7729534888029105,0.0,0.0,0,0.30634461692713477,medium
FTS0246,1081,0.20999074930619796,0.0018501387604070306,17,3.836731345518729,365,358,7,374,244,0,0.20999074930619796,0.006024810835171613,0.013866231647634585,0.49153602082929954,0.2413793103448276,0.028954550848463274,0,0.18372774182578974,low
FVK1623,712,0.23595505617977527,0.0,1,4.093878520128381,0,0,0,33,0,0,0.23595505617977527,0.0,0.0008156606851549756,0.5244799743127136,0.0,0.0,0,0.12055539186106827,low
GCT3750,712,0.4803370786516854,0.0,1,5.0086249666903715,0,0,0,30,0,0,0.4803370786516854,0.0,0.0008156606851549756,0.6416710903745633,0.0,0.0,0,0.21033801167656446,low
GJG0170,712,0.25,0.0,1,4.536456098699602,0,0,0,0,0,0,0.25,0.0,0.0008156606851549756,0.5811800146043677,0.0,0.0,0,0.1298131499339283,low
GNA0183,712,0.24297752808988765,0.0,1,4.539193353470898,0,0,0,71,0,0,0.24297752808988765,0.0,0.0008156606851549756,0.5815306931369812,0.0,0.0,0,0.1275381383585616,low
GOG3939,712,0.23595505617977527,0.0,1,4.536334172352972,0,0,0,13,0,0,0.23595505617977527,0.0,0.0008156606851549756,0.5811643942270571,0.0,0.0,0,0.12520432438638862,low
GTG1348,712,0.22893258426966293,0.0,1,4.0557001074173,0,0,0,0,0,0,0.22893258426966293,0.0,0.0008156606851549756,0.5195888147876918,0.0,0.0,0,0.11785047465245296,low
HIP0148,1028,0.17217898832684825,0.0,20,3.459436496060716,3078,3066,12,8567,5800,0,0.17217898832684825,0.0,0.01631321370309951,0.4431995614108964,0.41379310344827586,0.6882639136110122,0,0.4795573117797411,medium
IPS0385,652,0.16411042944785276,0.0,1,3.9249275664828955,0,0,0,92,0,0,0.16411042944785276,0.0,0.0008156606851549756,0.5028351230079138,0.0,0.0,0,0.09521106014978586,low
IRO0822,712,0.5154494382022472,0.0,1,5.04378633319397,0,0,0,0,0,0,0.5154494382022472,0.0,0.0008156606851549756,0.6461757263841411,0.0,0.0,0,0.22222631733973192,low
JBP0651,712,0.2205056179775281,0.0,1,4.587650806933531,0,0,0,34,0,0,0.2205056179775281,0.0,0.0008156606851549756,0.5877387337083816,0.0,0.0,0,0.12067521528081541,low
JGW1274,488,0.22950819672131148,0.0,1,4.55626509553934,0,0,0,36,0,0,0.22950819672131148,0.0,0.0008156606851549756,0.5837178090461385,0.0,0.0,0,0.12329880245548334,low
JHC3520,712,0.21769662921348315,0.0,1,4.5040966075099576,0,0,0,56,0,0,0.21769662921348315,0.0,0.0008156606851549756,0.5770343358734353,0.0,0.0,0,0.11887579278823818,low
JIW2086,712,0.23314606741573032,0.0,1,4.527975275001561,0,0,0,50,0,0,0.23314606741573032,0.0,0.0008156606851549756,0.5800935089414787,0.0,0.0,0,0.12419498759798747,low
